date 	 GPStime 	 temp 	 humidtiy 	 pression 	 windSpeed 	 windDir 	 lat 	 lng 	 alt 	 nbtSat 	 isValid 	 tCpu 	 tSens 	 battery 	 fan 
110621	487629.00	26.60	53.12	967.93	0.00	RC	46.521531	6.567243	402.70	9	1	27.25	25.62	4.01	0
110621	487630.00	26.61	53.35	967.91	0.00	RC	46.521531	6.567242	402.60	9	1	27.25	25.62	4.01	0
110621	487631.00	26.61	53.51	967.92	0.00	RC	46.521531	6.567241	402.60	9	1	27.25	25.62	4.00	0
110621	487632.00	26.61	53.62	967.97	0.00	RC	46.521530	6.567240	402.50	9	1	27.26	25.62	4.01	0
110621	487633.00	26.61	53.82	967.93	0.00	RC	46.521530	6.567239	402.30	10	1	27.29	25.62	4.02	0
110621	487634.00	26.61	54.01	967.97	0.00	RC	46.521530	6.567239	402.20	10	1	27.31	25.62	4.01	0
110621	487635.00	26.61	54.15	967.98	0.00	RC	46.521529	6.567238	402.20	10	1	27.35	25.62	4.02	0
110621	487636.00	26.63	54.29	967.96	0.00	RC	46.521529	6.567237	402.20	10	1	27.37	25.62	4.01	0
110621	487637.00	26.60	54.49	967.90	0.00	RC	46.521528	6.567236	402.20	10	1	27.37	25.62	4.01	0
110621	487638.00	26.61	54.61	967.85	0.00	RC	46.521527	6.567234	402.30	10	1	27.37	25.62	4.01	0
110621	487639.00	26.60	54.67	967.91	0.00	RC	46.521527	6.567233	402.40	10	1	27.37	25.62	4.01	0
110621	487640.00	26.63	54.82	967.96	0.00	RC	46.521526	6.567232	402.50	10	1	27.37	25.62	4.01	0
110621	487641.00	26.63	54.97	967.97	0.00	RC	46.521525	6.567230	402.70	10	1	27.37	25.62	4.01	0
110621	487642.00	26.61	55.05	967.89	0.00	RC	46.521524	6.567229	402.90	10	1	27.37	25.62	4.01	0
110621	487643.00	26.61	55.25	967.90	0.00	RC	46.521522	6.567228	403.30	10	1	27.37	25.62	4.01	0
110621	487644.00	26.61	55.42	967.92	0.00	RC	46.521521	6.567228	403.90	10	1	27.37	25.62	4.02	0
110621	487645.00	26.63	55.59	967.93	0.00	RC	46.521519	6.567227	404.30	10	1	27.37	25.62	4.02	0
110621	487646.00	26.63	55.89	967.96	0.00	RC	46.521517	6.567226	404.80	10	1	27.37	25.62	4.01	0
110621	487647.00	26.61	56.14	968.00	0.00	RC	46.521515	6.567225	405.20	10	1	27.37	25.62	4.01	0
110621	487648.00	26.61	56.29	968.01	0.00	RC	46.521514	6.567224	405.50	10	1	27.37	25.62	4.01	0
110621	487649.00	26.61	56.55	968.00	0.00	RC	46.521513	6.567223	405.80	10	1	27.37	25.62	4.01	0
110621	487650.00	26.61	56.78	968.03	0.00	RC	46.521512	6.567223	405.90	10	1	27.37	25.62	4.01	0
110621	487651.00	26.63	57.02	967.99	0.00	RC	46.521511	6.567222	406.00	10	1	27.37	25.62	4.01	0
110621	487652.00	26.63	57.16	967.95	0.00	RC	46.521510	6.567221	406.00	10	1	27.37	25.62	4.00	0
110621	487653.00	26.61	57.36	967.96	0.00	RC	46.521510	6.567221	406.10	10	1	27.37	25.62	4.01	0
110621	487654.00	26.61	57.44	967.96	0.00	RC	46.521509	6.567221	406.20	10	1	27.37	25.62	4.01	0
110621	487655.00	26.60	57.59	967.99	0.00	RC	46.521508	6.567221	406.20	10	1	27.37	25.62	4.01	0
110621	487656.00	26.61	57.73	967.95	0.00	RC	46.521507	6.567221	406.30	10	1	27.37	25.62	4.01	0
110621	487657.00	26.61	57.70	967.93	0.00	RC	46.521506	6.567221	406.40	10	1	27.37	25.62	4.01	0
110621	487658.00	26.61	57.73	968.03	0.00	RC	46.521505	6.567221	406.50	10	1	27.37	25.62	4.00	0
110621	487659.00	26.61	57.81	968.05	0.00	RC	46.521504	6.567222	406.50	10	1	27.37	25.62	4.01	0
110621	487660.00	26.61	57.81	968.03	0.00	RC	46.521503	6.567222	406.40	10	1	27.37	25.62	4.01	0
110621	487661.00	26.60	57.85	967.98	0.00	RC	46.521503	6.567223	406.50	10	1	27.37	25.62	4.01	0
110621	487662.00	26.64	57.73	968.00	0.00	RC	46.521502	6.567223	406.40	10	1	27.37	25.62	4.01	0
110621	487663.00	26.63	57.72	968.05	0.00	RC	46.521502	6.567224	406.30	10	1	27.37	25.62	4.01	0
110621	487664.00	26.60	57.53	968.06	0.00	RC	46.521502	6.567225	406.10	10	1	27.37	25.62	4.01	0
110621	487665.00	26.63	57.33	968.06	0.00	RC	46.521502	6.567226	406.00	10	1	27.37	25.62	4.01	0
110621	487666.00	26.60	57.05	968.02	0.00	RC	46.521501	6.567226	406.00	10	1	27.37	25.62	4.01	0
110621	487667.00	26.63	56.88	968.01	0.00	RC	46.521501	6.567227	405.90	10	1	27.37	25.62	4.01	0
110621	487668.00	26.61	56.57	968.00	0.00	RC	46.521501	6.567227	405.90	10	1	27.37	25.62	4.01	0
110621	487669.00	26.63	56.39	967.90	0.00	RC	46.521501	6.567228	406.00	10	1	27.37	25.62	4.01	0
110621	487670.00	26.61	56.40	967.93	0.00	RC	46.521500	6.567228	406.10	10	1	27.37	25.62	4.01	0
110621	487671.00	26.63	56.45	967.99	0.00	RC	46.521500	6.567228	406.20	10	1	27.37	25.62	4.01	0
110621	487672.00	26.64	56.66	967.97	0.00	RC	46.521499	6.567228	406.50	10	1	27.37	25.62	4.01	0
110621	487673.00	26.60	56.87	968.00	0.00	RC	46.521498	6.567228	406.70	10	1	27.37	25.62	4.01	0
110621	487674.00	26.61	57.19	968.02	0.00	RC	46.521498	6.567228	407.00	10	1	27.37	25.62	4.01	0
110621	487675.00	26.61	57.46	968.06	0.00	RC	46.521498	6.567228	407.10	10	1	27.37	25.62	4.01	0
110621	487676.00	26.63	57.68	968.05	0.00	RC	46.521498	6.567228	407.20	10	1	27.37	25.62	4.01	0
110621	487677.00	26.63	57.85	967.99	0.00	RC	46.521497	6.567228	407.20	10	1	27.37	25.62	4.01	0
110621	487678.00	26.63	58.08	967.98	0.00	RC	46.521497	6.567227	407.30	10	1	27.37	25.62	4.00	0
110621	487679.00	26.63	58.17	967.99	0.00	RC	46.521497	6.567226	407.40	10	1	27.37	25.62	4.01	0
110621	487680.00	26.63	58.25	968.01	0.00	RC	46.521496	6.567225	407.40	10	1	27.37	25.62	4.01	0
110621	487681.00	26.63	58.41	968.05	0.00	RC	46.521496	6.567224	407.40	10	1	27.37	25.62	4.01	0
110621	487682.00	26.63	58.43	968.06	0.00	RC	46.521496	6.567223	407.30	10	1	27.37	25.62	4.01	0
110621	487683.00	26.60	58.54	968.01	0.00	RC	46.521496	6.567222	407.10	10	1	27.41	25.62	4.00	0
110621	487684.00	26.61	58.52	968.00	0.00	RC	46.521496	6.567222	407.00	10	1	27.46	25.62	4.01	0
110621	487685.00	26.63	58.52	968.03	0.00	RC	46.521496	6.567221	406.80	10	1	27.46	25.62	4.00	0
110621	487686.00	26.61	58.46	968.03	0.00	RC	46.521496	6.567220	406.60	10	1	27.48	25.62	4.00	0
110621	487687.00	26.61	58.37	968.01	0.00	RC	46.521497	6.567219	406.30	10	1	27.50	25.62	4.00	0
110621	487688.00	26.61	58.17	968.08	0.00	RC	46.521497	6.567218	406.00	10	1	27.49	25.62	4.00	0
110621	487689.00	26.60	57.87	968.09	0.00	RC	46.521497	6.567217	405.80	10	1	27.49	25.62	4.00	0
110621	487690.00	26.61	57.64	968.04	0.00	RC	46.521497	6.567217	405.70	10	1	27.50	25.62	4.00	0
110621	487691.00	26.58	57.34	968.03	0.00	RC	46.521497	6.567216	405.50	10	1	27.50	25.62	4.00	0
110621	487692.00	26.63	57.21	968.02	0.00	RC	46.521497	6.567216	405.30	10	1	27.50	25.62	4.00	0
110621	487693.00	26.60	57.08	967.98	0.00	RC	46.521496	6.567215	405.20	10	1	27.50	25.62	4.00	0
110621	487694.00	26.60	56.91	967.94	0.00	RC	46.521496	6.567215	405.00	10	1	27.50	25.64	4.00	0
110621	487695.00	26.60	56.86	967.96	0.00	RC	46.521495	6.567214	404.80	10	1	27.50	25.64	4.00	0
110621	487696.00	26.61	56.72	967.98	0.00	RC	46.521495	6.567213	404.60	10	1	27.50	25.62	4.00	0
110621	487697.00	26.63	56.65	968.04	0.00	RC	46.521494	6.567213	404.50	10	1	27.50	25.62	4.00	0
110621	487698.00	26.61	56.66	968.08	0.00	RC	46.521493	6.567213	404.40	10	1	27.50	25.62	4.00	0
110621	487699.00	26.63	56.64	968.04	0.00	RC	46.521493	6.567212	404.40	10	1	27.50	25.62	4.00	0
110621	487700.00	26.61	56.59	968.08	0.00	RC	46.521493	6.567211	404.40	10	1	27.50	25.62	4.00	0
110621	487701.00	26.61	56.62	968.08	0.00	RC	46.521492	6.567211	404.40	10	1	27.50	25.64	4.00	0
110621	487702.00	26.60	56.65	968.04	0.00	RC	46.521492	6.567211	404.40	10	1	27.50	25.64	4.00	0
110621	487703.00	26.61	56.76	967.99	0.00	RC	46.521491	6.567211	404.40	10	1	27.50	25.65	4.00	0
110621	487704.00	26.60	56.80	968.00	0.00	RC	46.521491	6.567211	404.50	10	1	27.50	25.65	4.00	0
110621	487705.00	26.60	56.91	968.01	0.00	RC	46.521490	6.567211	404.60	10	1	27.50	25.64	4.00	0
110621	487706.00	26.63	57.04	967.98	0.00	RC	46.521489	6.567211	404.70	10	1	27.50	25.65	4.01	0
110621	487707.00	26.60	57.21	968.04	0.00	RC	46.521487	6.567212	404.90	11	1	27.50	25.64	4.01	0
110621	487708.00	26.63	57.32	968.06	0.00	RC	46.521486	6.567213	405.20	11	1	27.50	25.62	4.01	0
110621	487709.00	26.60	57.35	968.01	0.00	RC	46.521485	6.567214	405.50	11	1	27.50	25.62	4.00	0
110621	487710.00	26.60	57.48	968.03	0.00	RC	46.521484	6.567215	405.80	11	1	27.50	25.64	4.01	0
110621	487711.00	26.58	57.55	968.04	0.00	RC	46.521483	6.567216	406.10	11	1	27.50	25.65	4.01	0
110621	487712.00	26.60	57.60	967.98	0.00	RC	46.521482	6.567216	406.40	11	1	27.50	25.64	4.02	0
110621	487713.00	26.61	57.47	967.99	0.00	RC	46.521482	6.567217	406.60	11	1	27.50	25.64	4.01	0
110621	487714.00	26.60	57.38	968.02	0.00	RC	46.521482	6.567218	406.80	11	1	27.50	25.64	4.01	0
110621	487715.00	26.58	57.26	968.02	0.00	RC	46.521481	6.567219	407.20	11	1	27.50	25.64	4.01	0
110621	487716.00	26.58	57.16	968.02	0.00	RC	46.521480	6.567220	407.60	11	1	27.50	25.65	4.01	0
110621	487718.00	26.57	57.06	968.00	0.00	RC	46.521480	6.567222	408.00	11	1	27.50	25.64	4.00	0
110621	487719.00	26.58	56.93	967.99	0.00	RC	46.521481	6.567223	408.30	11	1	27.50	25.64	4.01	0
110621	487720.00	26.60	56.92	968.02	0.00	RC	46.521481	6.567223	408.50	11	1	27.50	25.64	4.00	0
110621	487721.00	26.58	56.80	968.01	0.00	RC	46.521482	6.567224	408.80	11	1	27.50	25.64	4.01	0
110621	487722.00	26.60	56.60	968.01	0.00	RC	46.521483	6.567224	409.00	11	1	27.50	25.64	4.00	0
110621	487723.00	26.60	56.38	967.98	0.00	RC	46.521483	6.567224	409.10	11	1	27.50	25.64	4.01	0
110621	487724.00	26.60	56.27	967.98	0.00	RC	46.521485	6.567224	409.10	11	1	27.50	25.65	4.01	0
110621	487725.00	26.58	56.14	968.04	0.00	RC	46.521485	6.567225	409.00	11	1	27.50	25.64	4.01	0
110621	487726.00	26.58	56.02	968.07	0.00	RC	46.521486	6.567225	409.10	11	1	27.50	25.62	4.01	0
110621	487727.00	26.60	55.86	968.05	0.00	RC	46.521487	6.567226	409.00	11	1	27.50	25.62	4.01	0
110621	487728.00	26.57	55.90	968.05	0.00	RC	46.521488	6.567226	409.00	11	1	27.50	25.62	4.01	0
110621	487729.00	26.60	55.91	968.05	0.00	RC	46.521489	6.567227	408.90	11	1	27.50	25.62	4.01	0
110621	487730.00	26.57	55.83	968.03	0.00	RC	46.521490	6.567227	408.70	11	1	27.50	25.64	4.00	0
110621	487731.00	26.58	55.79	968.11	0.00	RC	46.521492	6.567228	408.50	11	1	27.50	25.64	4.01	0
110621	487732.00	26.60	55.89	968.06	0.00	RC	46.521493	6.567229	408.50	11	1	27.50	25.62	4.01	0
110621	487733.00	26.58	55.95	968.00	0.00	RC	46.521494	6.567230	408.40	11	1	27.50	25.62	4.01	0
110621	487734.00	26.57	55.99	968.08	0.00	RC	46.521495	6.567231	408.40	11	1	27.50	25.64	4.01	0
110621	487735.00	26.57	55.97	968.08	0.00	RC	46.521496	6.567231	408.40	11	1	27.50	25.64	4.01	0
110621	487736.00	26.57	56.01	968.07	0.00	RC	46.521498	6.567232	408.40	11	1	27.50	25.62	4.02	0
110621	487737.00	26.58	56.06	968.04	0.00	RC	46.521499	6.567233	408.40	11	1	27.50	25.62	4.00	0
110621	487738.00	26.57	56.13	967.99	0.00	RC	46.521501	6.567233	408.40	11	1	27.50	25.62	4.01	0
110621	487739.00	26.57	56.13	968.02	0.00	RC	46.521502	6.567234	408.40	11	1	27.50	25.62	4.00	0
110621	487740.00	26.57	56.35	968.10	0.00	RC	46.521503	6.567234	408.40	11	1	27.50	25.62	4.02	0
110621	487741.00	26.57	56.40	968.12	0.00	RC	46.521504	6.567235	408.40	11	1	27.50	25.64	4.00	0
110621	487742.00	26.57	56.51	968.03	0.00	RC	46.521506	6.567235	408.30	11	1	27.50	25.64	4.01	0
110621	487743.00	26.55	56.73	967.96	0.00	RC	46.521507	6.567236	408.40	11	1	27.50	25.62	4.00	0
110621	487744.00	26.57	56.87	967.97	0.00	RC	46.521508	6.567236	408.50	11	1	27.50	25.64	4.01	0
110621	487745.00	26.57	57.08	968.00	0.00	RC	46.521509	6.567237	408.60	11	1	27.54	25.65	4.01	0
110621	487746.00	26.55	57.18	968.00	0.00	RC	46.521510	6.567238	408.70	11	1	27.55	25.64	4.01	0
110621	487747.00	26.57	57.46	968.03	0.00	RC	46.521511	6.567238	408.90	11	1	27.56	25.62	4.01	0
110621	487748.00	26.54	57.57	968.03	0.00	RC	46.521513	6.567238	408.90	11	1	27.59	25.62	4.01	0
110621	487749.00	26.55	57.66	968.04	0.00	RC	46.521514	6.567239	409.00	11	1	27.60	25.62	4.01	0
110621	487750.00	26.55	57.84	968.06	0.00	RC	46.521515	6.567239	409.00	11	1	27.62	25.62	4.01	0
110621	487751.00	26.55	57.91	968.02	0.00	RC	46.521516	6.567239	409.10	11	1	27.62	25.62	4.01	0
110621	487752.00	26.54	57.99	968.00	0.00	RC	46.521517	6.567240	409.20	11	1	27.62	25.62	4.01	0
110621	487753.00	26.55	58.10	968.01	0.00	RC	46.521518	6.567240	409.20	11	1	27.62	25.62	4.01	0
110621	487754.00	26.57	58.23	968.04	0.00	RC	46.521519	6.567241	409.30	11	1	27.62	25.64	4.01	0
110621	487755.00	26.52	58.33	968.05	0.00	RC	46.521521	6.567241	409.40	11	1	27.62	25.64	4.01	0
110621	487756.00	26.57	58.36	968.05	0.00	RC	46.521522	6.567242	409.50	11	1	27.62	25.66	4.00	0
110621	487757.00	26.54	58.50	968.07	0.00	RC	46.521523	6.567242	409.50	11	1	27.62	25.68	4.02	0
110621	487758.00	26.54	58.56	968.06	0.00	RC	46.521523	6.567243	409.60	11	1	27.62	25.65	4.01	0
110621	487759.00	26.55	58.64	968.06	0.00	RC	46.521524	6.567244	409.50	11	1	27.62	25.64	4.01	0
110621	487760.00	26.55	58.76	968.06	0.00	RC	46.521525	6.567244	409.50	11	1	27.62	25.62	4.01	0
110621	487761.00	26.52	58.74	968.05	0.00	RC	46.521526	6.567245	409.40	11	1	27.62	25.62	4.01	0
110621	487762.00	26.57	58.80	968.05	0.00	RC	46.521526	6.567245	409.40	11	1	27.62	25.62	4.01	0
110621	487763.00	26.54	58.77	968.01	0.00	RC	46.521527	6.567245	409.30	11	1	27.62	25.62	4.01	0
110621	487764.00	26.52	58.87	968.00	0.00	RC	46.521528	6.567245	409.30	11	1	27.62	25.62	4.00	0
110621	487765.00	26.54	58.92	968.07	0.00	RC	46.521528	6.567245	409.30	11	1	27.62	25.62	4.01	0
110621	487766.00	26.55	58.93	968.13	0.00	RC	46.521528	6.567245	409.40	11	1	27.62	25.64	4.00	0
110621	487767.00	26.55	58.96	968.12	0.00	RC	46.521528	6.567245	409.60	11	1	27.62	25.64	4.01	0
110621	487768.00	26.57	59.06	968.08	0.00	RC	46.521528	6.567245	409.70	11	1	27.62	25.64	4.00	0
110621	487769.00	26.54	59.10	968.06	0.00	RC	46.521528	6.567245	409.80	11	1	27.62	25.64	4.00	0
110621	487770.00	26.52	59.22	968.08	0.00	RC	46.521528	6.567245	409.90	11	1	27.62	25.64	4.01	0
110621	487771.00	26.52	59.28	968.07	0.00	RC	46.521528	6.567245	410.10	11	1	27.62	25.66	4.01	0
110621	487772.00	26.54	59.32	968.02	0.00	RC	46.521527	6.567245	410.40	11	1	27.62	25.68	4.01	0
110621	487773.00	26.54	59.34	967.98	0.00	RC	46.521527	6.567245	410.60	11	1	27.62	25.65	4.01	0
110621	487774.00	26.54	59.40	967.99	0.00	RC	46.521527	6.567245	410.70	11	1	27.62	25.62	4.01	0
110621	487775.00	26.57	59.40	968.00	0.00	RC	46.521526	6.567245	410.80	11	1	27.62	25.62	4.01	0
110621	487776.00	26.55	59.51	968.04	0.00	RC	46.521525	6.567244	410.90	11	1	27.62	25.62	4.00	0
110621	487777.00	26.55	59.60	968.05	0.00	RC	46.521524	6.567244	410.90	11	1	27.62	25.64	4.00	0
110621	487778.00	26.55	59.66	968.06	0.00	RC	46.521524	6.567244	411.00	11	1	27.62	25.68	4.01	0
110621	487779.00	26.57	59.68	968.06	0.00	RC	46.521523	6.567244	411.00	11	1	27.62	25.66	4.00	0
110621	487780.00	26.52	59.64	968.06	0.00	RC	46.521523	6.567244	411.00	11	1	27.62	25.64	4.01	0
110621	487781.00	26.51	59.68	968.05	0.00	RC	46.521522	6.567244	410.90	11	1	27.62	25.65	4.01	0
110621	487782.00	26.54	59.68	968.05	0.00	RC	46.521521	6.567244	410.80	11	1	27.62	25.64	4.01	0
110621	487783.00	26.55	59.57	968.01	0.00	RC	46.521521	6.567244	410.80	11	1	27.62	25.62	4.00	0
110621	487784.00	26.54	59.55	967.95	0.00	RC	46.521520	6.567244	410.80	11	1	27.62	25.62	4.00	0
110621	487785.00	26.55	59.52	968.03	0.00	RC	46.521520	6.567243	410.90	11	1	27.62	25.62	4.00	0
110621	487786.00	26.55	59.35	968.09	0.00	RC	46.521520	6.567243	411.00	11	1	27.62	25.62	4.00	0
110621	487787.00	26.54	59.33	968.02	0.00	RC	46.521520	6.567243	411.10	11	1	27.62	25.62	4.00	0
110621	487788.00	26.54	59.25	968.01	0.00	RC	46.521519	6.567243	411.20	11	1	27.62	25.62	4.00	0
110621	487789.00	26.54	59.12	968.02	0.00	RC	46.521518	6.567243	411.30	11	1	27.62	25.64	4.00	0
110621	487790.00	26.52	59.02	968.03	0.00	RC	46.521518	6.567243	411.20	11	1	27.62	25.65	4.00	0
110621	487791.00	26.55	58.97	968.03	0.00	RC	46.521517	6.567243	411.10	11	1	27.62	25.66	4.00	0
110621	487792.00	26.52	58.90	967.99	0.00	RC	46.521517	6.567242	411.00	11	1	27.62	25.66	4.00	0
110621	487793.00	26.54	58.86	968.01	0.00	RC	46.521516	6.567243	410.90	11	1	27.62	25.65	4.00	0
110621	487794.00	26.54	58.72	968.01	0.00	RC	46.521516	6.567243	410.90	11	1	27.62	25.65	4.00	0
110621	487795.00	26.54	58.64	967.99	0.00	RC	46.521516	6.567243	410.80	11	1	27.62	25.65	4.00	0
110621	487796.00	26.52	58.55	968.02	0.00	RC	46.521516	6.567244	410.80	11	1	27.62	25.65	4.00	0
110621	487797.00	26.55	58.56	968.07	0.00	RC	46.521516	6.567244	410.70	11	1	27.62	25.65	4.00	0
110621	487798.00	26.52	58.48	968.03	0.00	RC	46.521517	6.567245	410.60	11	1	27.62	25.65	4.00	0
110621	487799.00	26.54	58.38	967.97	0.00	RC	46.521517	6.567245	410.70	11	1	27.62	25.64	4.00	0
110621	487800.00	26.51	58.26	968.02	0.00	RC	46.521518	6.567246	410.70	11	1	27.62	25.62	4.00	0
110621	487801.00	26.51	58.14	968.03	0.00	RC	46.521517	6.567246	410.80	11	1	27.62	25.62	4.00	0
110621	487802.00	26.54	58.08	968.03	0.00	RC	46.521517	6.567246	410.90	11	1	27.62	25.62	4.00	0
110621	487803.00	26.51	57.93	968.07	0.00	RC	46.521518	6.567246	411.00	11	1	27.62	25.62	4.00	0
110621	487804.00	26.52	57.90	968.05	0.00	RC	46.521518	6.567246	411.10	11	1	27.62	25.62	4.00	0
110621	487805.00	26.52	57.79	968.05	0.00	RC	46.521519	6.567246	411.10	11	1	27.62	25.64	4.00	0
110621	487806.00	26.52	57.71	968.00	0.00	RC	46.521519	6.567246	411.20	11	1	27.62	25.65	4.00	0
110621	487807.00	26.51	57.72	968.02	0.00	RC	46.521519	6.567247	411.20	11	1	27.62	25.64	4.00	0
110621	487808.00	26.51	57.61	968.09	0.00	RC	46.521519	6.567247	411.10	11	1	27.62	25.62	4.01	0
110621	487809.00	26.52	57.61	968.02	0.00	RC	46.521519	6.567247	411.00	11	1	27.62	25.62	4.01	0
110621	487810.00	26.54	57.62	968.01	0.00	RC	46.521518	6.567247	410.80	11	1	27.62	25.62	4.01	0
110621	487811.00	26.52	57.63	968.00	0.00	RC	46.521518	6.567246	410.70	11	1	27.62	25.62	4.01	0
110621	487812.00	26.51	57.62	968.02	0.00	RC	46.521518	6.567246	410.70	11	1	27.62	25.62	4.00	0
110621	487813.00	26.52	57.78	968.06	0.00	RC	46.521517	6.567246	410.70	11	1	27.62	25.62	4.01	0
110621	487814.00	26.50	57.80	968.03	0.00	RC	46.521517	6.567246	410.70	11	1	27.62	25.62	4.00	0
110621	487815.00	26.50	57.82	968.02	0.00	RC	46.521517	6.567246	410.70	11	1	27.62	25.62	4.01	0
110621	487816.00	26.50	57.88	967.98	0.00	RC	46.521516	6.567246	410.70	11	1	27.62	25.62	4.01	0
110621	487817.00	26.51	57.88	967.98	0.00	RC	46.521516	6.567246	410.70	11	1	27.62	25.62	4.01	0
110621	487819.00	26.48	57.91	967.97	0.00	RC	46.521515	6.567246	410.70	11	1	27.62	25.62	4.00	0
110621	487820.00	26.51	57.89	967.93	0.00	RC	46.521515	6.567246	410.60	11	1	27.62	25.62	4.00	0
110621	487821.00	26.50	57.88	968.06	0.00	RC	46.521514	6.567246	410.40	11	1	27.62	25.62	4.00	0
110621	487822.00	26.50	57.81	968.07	0.00	RC	46.521513	6.567246	410.20	11	1	27.62	25.62	4.01	0
110621	487823.00	26.50	57.86	967.95	0.00	RC	46.521512	6.567247	410.00	11	1	27.62	25.62	4.01	0
110621	487824.00	26.50	57.79	967.98	0.00	RC	46.521512	6.567247	409.70	11	1	27.62	25.62	4.01	0
110621	487825.00	26.48	57.83	967.98	0.00	RC	46.521511	6.567247	409.70	11	1	27.62	25.62	4.01	0
110621	487826.00	26.51	57.83	967.98	0.00	RC	46.521511	6.567247	409.70	11	1	27.62	25.62	4.01	0
110621	487827.00	26.50	57.85	967.96	0.00	RC	46.521512	6.567247	409.60	11	1	27.62	25.62	4.02	0
110621	487828.00	26.50	57.86	967.92	0.00	RC	46.521512	6.567247	409.60	11	1	27.62	25.62	4.00	0
110621	487829.00	26.51	57.93	968.03	0.00	RC	46.521513	6.567247	409.60	11	1	27.62	25.62	4.01	0
110621	487830.00	26.47	57.89	968.06	0.00	RC	46.521514	6.567246	409.60	11	1	27.62	25.62	4.00	0
110621	487831.00	26.48	57.90	967.99	0.00	RC	46.521515	6.567246	409.30	11	1	27.62	25.62	4.01	0
110621	487832.00	26.46	57.93	967.97	0.00	RC	46.521515	6.567246	409.20	11	1	27.62	25.62	4.01	0
110621	487833.00	26.47	57.86	968.00	0.00	RC	46.521516	6.567246	409.20	11	1	27.62	25.62	4.01	0
110621	487834.00	26.48	57.78	968.05	0.00	RC	46.521517	6.567245	409.20	11	1	27.62	25.62	4.01	0
110621	487835.00	26.47	57.62	968.03	0.00	RC	46.521518	6.567245	409.30	11	1	27.62	25.62	4.01	0
110621	487836.00	26.50	57.42	968.01	0.00	RC	46.521518	6.567245	409.30	11	1	27.62	25.62	4.01	0
110621	487837.00	26.48	57.24	968.05	0.00	RC	46.521519	6.567245	409.30	11	1	27.62	25.62	4.01	0
110621	487838.00	26.47	57.04	968.01	0.00	RC	46.521519	6.567245	409.20	11	1	27.64	25.62	4.01	0
110621	487839.00	26.48	56.87	967.99	0.00	RC	46.521519	6.567245	409.20	11	1	27.64	25.62	4.01	0
110621	487840.00	26.47	56.70	968.03	0.00	RC	46.521520	6.567245	409.00	11	1	27.64	25.62	4.01	0
110621	487841.00	26.47	56.64	968.06	0.00	RC	46.521521	6.567246	408.70	11	1	27.65	25.62	4.01	0
110621	487842.00	26.47	56.49	968.02	0.00	RC	46.521522	6.567246	408.50	11	1	27.64	25.62	4.01	0
110621	487843.00	26.47	56.42	968.02	0.00	RC	46.521523	6.567246	408.30	11	1	27.64	25.62	4.00	0
110621	487844.00	26.44	56.36	916.74	0.00	RC	46.521523	6.567246	408.00	11	1	27.69	25.62	4.01	0
110621	487845.00	26.46	56.30	916.74	0.00	RC	46.521524	6.567246	407.70	11	1	27.73	25.62	4.01	0
110621	487846.00	26.47	56.21	968.01	0.00	RC	46.521524	6.567246	407.30	11	1	27.74	25.62	4.01	0
110621	487847.00	26.46	56.26	967.96	0.00	RC	46.521524	6.567246	406.90	11	1	27.75	25.62	4.01	0
110621	487848.00	26.46	56.22	967.97	0.00	RC	46.521524	6.567246	406.60	11	1	27.74	25.62	4.02	0
110621	487849.00	26.46	56.24	968.05	0.00	RC	46.521525	6.567245	406.30	11	1	27.74	25.62	4.01	0
110621	487850.00	26.46	56.39	968.03	0.00	RC	46.521525	6.567244	406.10	11	1	27.74	25.62	4.01	0
110621	487851.00	26.46	56.56	968.00	0.00	RC	46.521525	6.567242	405.90	11	1	27.74	25.62	4.01	0
110621	487852.00	26.44	56.77	968.00	0.00	RC	46.521525	6.567241	405.50	11	1	27.75	25.62	4.01	0
110621	487853.00	26.44	56.92	967.98	0.00	RC	46.521526	6.567240	405.00	11	1	27.75	25.62	4.01	0
110621	487854.00	26.46	57.06	967.99	0.00	RC	46.521526	6.567239	404.60	11	1	27.75	25.62	4.01	0
110621	487855.00	26.47	57.05	968.00	0.00	RC	46.521526	6.567239	404.30	11	1	27.75	25.62	4.01	0
110621	487856.00	26.46	57.12	968.01	0.00	RC	46.521526	6.567238	404.20	11	1	27.75	25.62	4.01	0
110621	487857.00	26.46	57.15	968.01	0.00	RC	46.521526	6.567238	404.10	11	1	27.75	25.62	4.01	0
110621	487858.00	26.43	57.19	967.99	0.00	RC	46.521526	6.567237	403.90	11	1	27.75	25.62	4.01	0
110621	487859.00	26.44	57.21	968.04	0.00	RC	46.521526	6.567237	403.80	11	1	27.75	25.62	4.01	0
110621	487860.00	26.46	57.28	968.05	0.00	RC	46.521526	6.567236	403.60	11	1	27.75	25.62	4.01	0
110621	487861.00	26.46	57.33	968.00	0.00	RC	46.521526	6.567235	403.40	11	1	27.75	25.62	4.01	0
110621	487862.00	26.43	57.33	968.03	0.00	RC	46.521525	6.567234	403.40	11	1	27.75	25.62	4.01	0
110621	487863.00	26.44	57.39	968.05	0.00	RC	46.521525	6.567233	403.40	11	1	27.75	25.62	4.01	0
110621	487864.00	26.43	57.43	968.04	0.00	RC	46.521525	6.567232	403.40	11	1	27.75	25.62	4.01	0
110621	487865.00	26.41	57.50	967.98	0.00	RC	46.521525	6.567231	403.30	11	1	27.75	25.62	4.02	0
