137209.00	20.30	21.81	969.10	0.00	RC	0.00	46.521381	6.567052	395.50	7	1	25.12	19.87	4.08	0
137210.00	20.29	21.67	969.03	0.00	RC	0.00	46.521379	6.567052	395.60	7	1	25.12	19.87	4.08	0
137211.00	20.29	21.64	969.05	0.00	RC	0.00	46.521379	6.567054	395.90	7	1	25.12	19.87	4.08	0
137212.00	20.25	21.72	969.07	0.00	RC	0.00	46.521378	6.567054	396.00	7	1	25.12	19.87	4.08	0
137213.00	20.23	21.85	969.06	0.00	RC	0.00	46.521377	6.567055	396.10	7	1	25.12	19.87	4.08	0
137214.00	20.23	22.02	969.08	0.00	RC	0.00	46.521376	6.567056	396.30	7	1	25.12	19.87	4.08	0
137215.00	20.22	22.15	969.14	0.00	RC	0.00	46.521375	6.567057	396.50	7	1	25.12	19.87	4.08	0
137216.00	20.19	22.36	969.19	0.00	RC	0.00	46.521374	6.567059	396.80	7	1	25.12	19.87	4.09	0
137217.00	20.20	22.48	969.17	0.00	RC	0.00	46.521373	6.567060	397.00	7	1	25.12	19.87	4.08	0
137218.00	20.22	22.65	969.13	0.00	RC	0.00	46.521373	6.567061	397.20	7	1	25.12	19.87	4.09	0
137219.00	20.20	22.73	969.10	0.00	RC	0.00	46.521373	6.567062	397.40	7	1	25.12	19.87	4.09	0
137220.00	20.20	22.81	969.07	0.00	RC	0.00	46.521372	6.567062	397.60	7	1	25.12	19.87	4.08	0
137221.00	20.19	22.93	969.16	0.00	RC	0.00	46.521372	6.567063	397.80	7	1	25.12	19.87	4.09	0
137222.00	20.19	23.03	969.25	0.00	RC	0.00	46.521372	6.567064	398.10	7	1	25.10	19.87	4.08	0
137223.00	20.17	23.09	969.20	0.00	RC	0.00	46.521371	6.567065	398.40	7	1	25.05	19.87	4.08	0
137224.00	20.17	23.08	969.15	0.00	RC	0.00	46.521371	6.567066	398.70	7	1	25.01	19.87	4.08	0
137225.00	20.16	23.25	969.12	0.00	RC	0.00	46.521370	6.567067	398.90	7	1	25.00	19.87	4.09	0
137226.00	20.17	23.22	969.12	0.00	RC	0.00	46.521370	6.567068	399.10	7	1	25.00	19.87	4.09	0
137227.00	20.13	23.32	969.13	0.00	RC	0.00	46.521369	6.567069	399.40	7	1	25.00	19.87	4.10	0
137228.00	20.15	23.32	969.17	0.00	RC	0.00	46.521369	6.567069	399.60	7	1	25.00	19.87	4.09	0
137229.00	20.15	23.33	969.17	0.00	RC	0.00	46.521369	6.567071	399.80	7	1	25.00	19.87	4.10	0
137230.00	20.13	23.41	969.13	0.00	RC	0.00	46.521370	6.567071	400.00	7	1	25.00	19.87	4.09	0
137231.00	20.13	23.49	969.11	0.00	RC	0.00	46.521370	6.567072	400.20	7	1	25.00	19.87	4.09	0
137232.00	20.12	23.53	969.15	0.00	RC	0.00	46.521370	6.567072	400.40	7	1	25.00	19.87	4.10	0
137233.00	20.12	23.48	969.16	0.00	RC	0.00	46.521370	6.567074	400.70	7	1	25.00	19.87	4.10	0
137234.00	20.11	23.53	969.07	0.00	RC	0.00	46.521370	6.567075	400.90	7	1	25.00	19.87	4.10	0
137235.00	20.09	23.56	969.08	0.00	RC	0.00	46.521370	6.567076	401.10	7	1	25.00	19.87	4.10	0
137236.00	20.11	23.56	969.10	0.00	RC	0.00	46.521369	6.567077	401.30	7	1	25.00	19.87	4.10	0
137237.00	20.06	23.65	969.03	0.00	RC	0.00	46.521369	6.567078	401.50	7	1	25.00	19.87	4.10	0
137238.00	20.09	23.66	969.06	0.00	RC	0.00	46.521368	6.567079	401.70	7	1	25.00	19.87	4.10	0
137240.00	20.06	23.72	969.08	0.00	RC	0.00	46.521366	6.567082	401.90	7	1	24.95	19.87	4.09	0
137241.00	20.09	23.75	969.08	0.00	RC	0.00	46.521365	6.567084	402.20	7	1	24.89	19.85	4.09	0
137242.00	20.06	23.90	969.08	0.00	RC	0.00	46.521365	6.567085	402.50	7	1	24.87	19.82	4.09	0
137243.00	20.05	23.94	969.02	0.00	RC	0.00	46.521363	6.567087	402.70	7	1	24.87	19.85	4.08	0
137244.00	20.06	24.00	969.08	0.00	RC	0.00	46.521362	6.567089	403.10	7	1	24.87	19.87	4.10	0
137245.00	20.04	24.11	969.10	0.00	RC	0.00	46.521361	6.567091	403.40	7	1	24.87	19.87	4.10	0
137246.00	20.05	24.26	969.08	0.00	RC	0.00	46.521360	6.567091	403.70	7	1	24.87	19.87	4.10	0
137247.00	20.04	24.45	969.10	0.00	RC	0.00	46.521360	6.567092	404.00	7	1	24.87	19.87	4.09	0
137248.00	20.02	24.60	969.10	0.00	RC	0.00	46.521358	6.567093	404.20	7	1	24.87	19.87	4.10	0
137249.00	20.01	24.60	969.12	0.00	RC	0.00	46.521358	6.567093	404.30	7	1	24.87	19.82	4.09	0
137250.00	20.01	24.51	969.09	0.00	RC	0.00	46.521357	6.567093	404.40	7	1	24.87	19.76	4.09	0
137251.00	20.01	24.45	969.09	0.00	RC	0.00	46.521356	6.567093	404.40	7	1	24.87	19.76	4.10	0
137252.00	19.99	24.33	969.08	0.00	RC	0.00	46.521355	6.567092	404.40	7	1	24.87	19.79	4.09	0
137253.00	19.98	24.39	969.09	0.00	RC	0.00	46.521354	6.567093	404.50	7	1	24.87	19.80	4.09	0
137254.00	19.99	24.17	969.09	0.00	RC	0.00	46.521354	6.567092	404.40	7	1	24.87	19.80	4.09	0
137255.00	19.95	24.09	969.06	0.00	RC	0.00	46.521353	6.567091	404.30	7	1	24.86	19.77	4.10	0
137256.00	19.96	23.92	969.07	0.00	RC	0.00	46.521352	6.567090	404.20	7	1	24.81	19.75	4.10	0
137257.00	19.92	23.65	969.11	0.00	RC	0.00	46.521352	6.567089	404.00	7	1	24.76	19.75	4.09	0
137258.00	19.86	23.32	969.08	0.00	RC	0.00	46.521351	6.567088	404.00	7	1	24.75	19.75	4.09	0
137259.00	19.89	22.88	969.06	0.00	RC	0.00	46.521351	6.567087	403.90	7	1	24.75	19.75	4.09	0
137260.00	19.88	22.58	969.08	0.00	RC	0.00	46.521350	6.567086	403.90	7	1	24.75	19.75	4.09	0
137261.00	19.88	22.38	969.08	0.00	RC	0.00	46.521350	6.567085	403.90	7	1	24.75	19.75	4.09	0
137262.00	19.88	22.23	969.08	0.00	RC	0.00	46.521349	6.567085	403.90	7	1	24.75	19.75	4.09	0
137263.00	19.84	22.24	969.12	0.00	RC	0.00	46.521349	6.567085	404.00	7	1	24.75	19.75	4.09	0
137264.00	19.82	22.09	969.09	0.00	RC	0.00	46.521348	6.567085	404.10	7	1	24.75	19.75	4.09	0
137265.00	19.82	21.79	969.05	0.00	RC	0.00	46.521348	6.567086	404.20	7	1	24.75	19.75	4.09	0
137266.00	19.79	21.74	969.05	0.00	RC	0.00	46.521348	6.567086	404.40	7	1	24.71	19.75	4.08	0
137267.00	19.79	21.63	969.03	0.00	RC	0.00	46.521347	6.567088	404.60	7	1	24.65	19.74	4.09	0
137268.00	19.78	21.53	969.06	0.00	RC	0.00	46.521347	6.567089	404.80	7	1	24.63	19.74	4.09	0
137269.00	19.77	21.63	969.08	0.00	RC	0.00	46.521347	6.567090	405.00	7	1	24.63	19.74	4.09	0
137270.00	19.75	21.58	969.04	0.00	RC	0.00	46.521347	6.567092	405.30	7	1	24.63	19.70	4.09	0
137271.00	19.75	21.46	968.99	0.00	RC	0.00	46.521347	6.567094	405.80	7	1	24.63	19.65	4.09	0
137272.00	19.71	21.46	969.04	0.00	RC	0.00	46.521347	6.567097	406.20	7	1	24.63	19.62	4.09	0
137273.00	19.68	21.30	969.03	0.00	RC	0.00	46.521348	6.567101	406.80	7	1	24.63	19.62	4.09	0
137274.00	19.69	21.27	968.99	0.00	RC	0.00	46.521348	6.567102	407.20	7	1	24.59	19.62	4.09	0
137275.00	19.68	21.36	969.04	0.00	RC	0.00	46.521349	6.567104	407.60	7	1	24.52	19.62	4.09	0
137276.00	19.65	21.29	969.08	0.00	RC	0.00	46.521349	6.567107	407.90	7	1	24.50	19.62	4.09	0
137277.00	19.64	21.27	969.05	0.00	RC	0.00	46.521350	6.567108	408.20	7	1	24.50	19.62	4.09	0
137278.00	19.64	21.22	969.01	0.00	RC	0.00	46.521351	6.567110	408.60	7	1	24.50	19.62	4.09	0
137279.00	19.62	21.30	969.14	0.00	RC	0.00	46.521351	6.567112	408.90	7	1	24.50	19.62	4.09	0
137280.00	19.61	21.27	969.13	0.00	RC	0.00	46.521352	6.567113	409.20	7	1	24.50	19.62	4.09	0
137281.00	19.61	21.27	969.01	0.00	RC	0.00	46.521352	6.567115	409.60	7	1	24.50	19.61	4.09	0
137282.00	19.62	21.28	969.03	0.00	RC	0.00	46.521353	6.567117	409.90	7	1	24.50	19.59	4.09	0
137283.00	19.61	21.38	969.02	0.00	RC	0.00	46.521353	6.567117	409.90	7	1	24.50	19.60	4.09	0
137284.00	19.58	21.46	968.96	0.00	RC	0.00	46.521354	6.567116	409.70	7	1	24.50	19.60	4.08	0
137285.00	19.57	21.55	968.99	0.00	RC	0.00	46.521355	6.567117	410.10	7	1	24.50	19.59	4.08	0
137286.00	19.57	21.61	969.14	0.00	RC	0.00	46.521356	6.567120	410.50	7	1	24.50	19.61	4.08	0
137287.00	19.60	21.67	969.15	0.00	RC	0.00	46.521357	6.567122	411.00	7	1	24.50	19.62	4.08	0
137288.00	19.57	21.76	969.06	0.00	RC	0.00	46.521358	6.567123	411.40	7	1	24.50	19.62	4.07	0
137289.00	19.57	21.90	969.05	0.00	RC	0.00	46.521358	6.567124	411.80	7	1	24.50	19.62	4.08	0
137290.00	19.57	21.86	969.08	0.00	RC	0.00	46.521359	6.567125	412.10	7	1	24.50	19.62	4.07	0
137291.00	19.54	21.91	969.08	0.00	RC	0.00	46.521360	6.567126	412.40	7	1	24.50	19.60	4.07	0
137292.00	19.57	22.05	969.05	0.00	RC	0.00	46.521360	6.567127	412.70	7	1	24.50	19.57	4.07	0
137293.00	19.54	22.04	969.06	0.00	RC	0.00	46.521361	6.567127	413.00	7	1	24.50	19.56	4.07	0
137294.00	19.56	22.11	969.11	0.00	RC	0.00	46.521362	6.567128	413.30	7	1	24.50	19.54	4.08	0
137295.00	19.54	22.23	969.13	0.00	RC	0.00	46.521362	6.567128	413.50	7	1	24.50	19.51	4.07	0
137296.00	19.54	22.31	969.10	0.00	RC	0.00	46.521363	6.567129	413.80	7	1	24.50	19.52	4.07	0
137297.00	19.54	22.31	969.02	0.00	RC	0.00	46.521364	6.567127	413.60	7	1	24.50	19.54	4.07	0
137298.00	19.53	22.26	969.01	0.00	RC	0.00	46.521365	6.567125	413.30	7	1	24.50	19.51	4.08	0
137299.00	19.50	22.29	969.03	0.00	RC	0.00	46.521366	6.567126	413.60	7	1	24.50	19.50	4.07	0
137300.00	19.50	22.44	969.04	0.00	RC	0.00	46.521367	6.567126	413.80	7	1	24.46	19.50	4.07	0
137301.00	19.50	22.44	969.06	0.00	RC	0.00	46.521369	6.567125	414.10	7	1	24.40	19.50	4.07	0
137302.00	19.50	22.42	969.00	0.00	RC	0.00	46.521371	6.567124	414.20	7	1	24.37	19.50	4.07	0
137303.00	19.50	22.46	969.00	0.00	RC	0.00	46.521372	6.567123	414.30	7	1	24.37	19.50	4.07	0
137304.00	19.47	22.52	969.03	0.00	RC	0.00	46.521373	6.567122	414.40	7	1	24.37	19.50	4.07	0
137305.00	19.47	22.44	969.03	0.00	RC	0.00	46.521375	6.567120	414.40	7	1	24.37	19.50	4.07	0
137306.00	19.47	22.54	969.13	0.00	RC	0.00	46.521376	6.567119	414.30	7	1	24.37	19.50	4.07	0
137307.00	19.46	22.55	969.26	0.00	RC	0.00	46.521376	6.567118	414.30	7	1	24.37	19.50	4.07	0
137308.00	19.44	22.54	969.27	0.00	RC	0.00	46.521377	6.567118	414.30	7	1	24.37	19.50	4.07	0
137309.00	19.46	22.63	969.08	0.00	RC	0.00	46.521377	6.567116	414.20	7	1	24.37	19.50	4.07	0
137310.00	19.44	22.72	968.97	0.00	RC	0.00	46.521378	6.567116	414.20	7	1	24.37	19.50	4.07	0
137311.00	19.46	22.75	969.03	0.00	RC	0.00	46.521378	6.567114	414.10	7	1	24.37	19.50	4.07	0
137312.00	19.41	22.70	969.03	0.00	RC	0.00	46.521380	6.567112	413.80	7	1	24.37	19.46	4.07	0
137313.00	19.44	22.80	969.00	0.00	RC	0.00	46.521380	6.567110	413.70	7	1	24.37	19.42	4.07	0
137314.00	19.40	22.80	969.03	0.00	RC	0.00	46.521380	6.567110	413.50	7	1	24.37	19.44	4.06	0
137315.00	19.40	22.83	969.03	0.00	RC	0.00	46.521379	6.567110	413.50	7	1	24.37	19.41	4.07	0
137316.00	19.40	22.83	968.97	0.00	RC	0.00	46.521379	6.567109	413.40	7	1	24.36	19.39	4.06	0
137317.00	19.40	22.75	968.99	0.00	RC	0.00	46.521379	6.567108	413.20	7	1	24.32	19.39	4.07	0
137318.00	19.39	22.70	969.03	0.00	RC	0.00	46.521380	6.567107	413.00	7	1	24.27	19.37	4.07	0
137319.00	19.36	22.71	969.07	0.00	RC	0.00	46.521380	6.567106	412.60	7	1	24.25	19.37	4.07	0
137320.00	19.36	22.60	969.07	0.00	RC	0.00	46.521380	6.567104	412.20	7	1	24.25	19.37	4.07	0
137321.00	19.33	22.59	969.01	0.00	RC	0.00	46.521381	6.567102	411.80	7	1	24.25	19.37	4.06	0
137322.00	19.33	22.61	969.02	0.00	RC	0.00	46.521381	6.567100	411.40	7	1	24.25	19.37	4.07	0
137323.00	19.36	22.63	969.00	0.00	RC	0.00	46.521381	6.567099	411.10	7	1	24.25	19.37	4.07	0
137324.00	19.36	22.70	968.97	0.00	RC	0.00	46.521381	6.567097	410.70	7	1	24.25	19.37	4.07	0
137325.00	19.34	22.71	968.97	0.00	RC	0.00	46.521382	6.567096	410.30	7	1	24.25	19.37	4.07	0
137326.00	19.33	22.64	968.96	0.00	RC	0.00	46.521382	6.567095	409.90	7	1	24.25	19.37	4.07	0
137327.00	19.34	22.70	968.98	0.00	RC	0.00	46.521382	6.567094	409.60	7	1	24.25	19.37	4.07	0
137328.00	19.30	22.71	969.01	0.00	RC	0.00	46.521382	6.567093	409.30	7	1	24.25	19.37	4.06	0
137329.00	19.30	22.77	968.99	0.00	RC	0.00	46.521382	6.567092	409.00	7	1	24.25	19.37	4.08	0
137330.00	19.29	22.94	969.03	0.00	RC	0.00	46.521382	6.567091	408.70	7	1	24.25	19.37	4.08	0
137331.00	19.29	23.12	969.05	0.00	RC	0.00	46.521382	6.567091	408.40	7	1	24.25	19.37	4.08	0
137332.00	19.29	23.24	969.02	0.00	RC	0.00	46.521382	6.567090	408.10	7	1	24.25	19.37	4.08	0
137333.00	19.29	23.48	969.03	0.00	RC	0.00	46.521382	6.567089	407.80	7	1	24.25	19.36	4.08	0
137334.00	19.27	23.52	969.02	0.00	RC	0.00	46.521383	6.567088	407.30	7	1	24.25	19.35	4.08	0
137335.00	19.27	23.61	969.02	0.00	RC	0.00	46.521383	6.567087	407.00	7	1	24.25	19.35	4.08	0
137336.00	19.26	23.60	969.05	0.00	RC	0.00	46.521384	6.567086	406.60	7	1	24.24	19.34	4.08	0
137337.00	19.27	23.64	969.04	0.00	RC	0.00	46.521384	6.567085	406.30	7	1	24.20	19.31	4.08	0
